RMS,Peak,Mean,STD,Energy,Label
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64041,1,-0.023196,0.64031,410.53,Sag
0.79555,1.3749,0.023838,0.79559,633.5328,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.87017,1.6492,0.041282,0.86963,757.9566,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.77721,1.303,0.019268,0.77736,604.665,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.77525,1.2952,0.01877,0.77541,601.6168,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.82581,1.4892,0.031109,0.82564,682.6519,Swell
0.63862,1,-0.023966,0.63849,408.2443,Sag
0.84052,1.5431,0.034539,0.84023,707.1838,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61913,1,-0.033448,0.61853,383.7053,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.78408,1.3302,0.020996,0.78419,615.3984,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60933,1,-0.039434,0.60835,371.6483,Sag
0.62432,1,-0.030688,0.62387,390.1605,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.82082,1.4707,0.02993,0.82069,674.4224,Swell
0.6237,1,-0.031003,0.62324,389.3943,Sag
0.6188,1,-0.033631,0.6182,383.2982,Sag
0.85241,1.586,0.037269,0.85202,727.3322,Swell
0.60696,1,-0.041099,0.60587,368.7675,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61496,1,-0.035849,0.61422,378.5513,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62786,1,-0.028916,0.62751,394.6033,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.87218,1.6562,0.04173,0.87161,761.4535,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62044,1,-0.032732,0.61988,385.3252,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60558,1,-0.042127,0.60441,367.0911,Sag
0.64584,1,-0.020926,0.64582,417.5255,Sag
0.8115,1.4357,0.027708,0.81143,659.1867,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6275,1,-0.029092,0.62714,394.1503,Sag
0.61144,1,-0.038031,0.61056,374.2362,Sag
0.86377,1.6265,0.039843,0.86328,746.8386,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.83754,1.5323,0.033848,0.83727,702.1722,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63933,1,-0.02366,0.63921,409.148,Sag
0.88038,1.6849,0.043556,0.87974,775.8422,Swell
0.63339,1,-0.026299,0.63316,401.5897,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63402,1,-0.026015,0.6338,402.3771,Sag
0.63308,1,-0.026443,0.63284,401.192,Sag
0.60317,1,-0.044045,0.60186,364.1743,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64453,1,-0.021463,0.6445,415.8363,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.83028,1.5056,0.032156,0.83007,690.0467,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.77836,1.3075,0.019557,0.7785,606.4485,Swell
0.85724,1.6033,0.038366,0.85681,735.5913,Swell
0.81929,1.4649,0.029566,0.81916,671.9017,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61349,1,-0.036737,0.6127,376.752,Sag
0.79947,1.3899,0.024797,0.79948,639.7842,Swell
0.63286,1,-0.026545,0.63262,400.9103,Sag
0.64655,1,-0.020635,0.64655,418.4478,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60443,1,-0.04302,0.6032,365.6993,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62217,1,-0.031803,0.62167,387.4839,Sag
0.79166,1.3598,0.02288,0.79172,627.3507,Swell
0.61033,1,-0.03876,0.6094,372.8734,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84629,1.564,0.035868,0.84595,716.9248,Swell
0.76518,1.2546,0.016188,0.76539,586.0849,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78204,1.3221,0.020484,0.78216,612.1958,Swell
0.63238,1,-0.026765,0.63213,400.3061,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62061,1,-0.032638,0.62006,385.5422,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63632,1,-0.024976,0.63615,405.314,Sag
0.6296,1,-0.028076,0.62929,396.7905,Sag
0.61874,1,-0.033668,0.61813,383.216,Sag
0.87404,1.6628,0.042147,0.87346,764.7179,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80034,1.3933,0.025011,0.80035,641.19,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60448,1,-0.042979,0.60325,365.7611,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62371,1,-0.030998,0.62325,389.4072,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61078,1,-0.038463,0.60987,373.4247,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.77452,1.2922,0.018584,0.77468,600.4811,Swell
0.62867,1,-0.028521,0.62834,395.623,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.7675,1.264,0.016786,0.7677,589.6393,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62691,1,-0.029382,0.62654,393.4116,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.88454,1.6994,0.044477,0.88386,783.1966,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84933,1.575,0.036564,0.84896,722.075,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63921,1,-0.023709,0.63909,409.0038,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.82462,1.4848,0.030828,0.82446,680.6795,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64618,1,-0.020785,0.64617,417.9703,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60313,1,-0.044077,0.60182,364.127,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.86458,1.6294,0.040026,0.86409,748.2479,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.8522,1.5853,0.03722,0.85181,726.9715,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61438,1,-0.036195,0.61362,377.8438,Sag
0.7834,1.3275,0.020825,0.78351,614.3269,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.83059,1.5068,0.032229,0.83038,690.5671,Swell
0.80339,1.4049,0.025751,0.80338,646.0765,Swell
0.76421,1.2506,0.015938,0.76443,584.6084,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62342,1,-0.03115,0.62295,389.0397,Sag
0.78602,1.3378,0.02148,0.78612,618.4467,Swell
0.85976,1.6123,0.038938,0.85931,739.9234,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80209,1.4,0.025437,0.80209,643.9995,Swell
0.61226,1,-0.037509,0.61141,375.2364,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61432,1,-0.036234,0.61355,377.7627,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.77238,1.2837,0.018038,0.77255,597.164,Swell
0.77782,1.3054,0.01942,0.77796,605.6037,Swell
0.8268,1.4928,0.031341,0.82662,684.2829,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64128,1,-0.022822,0.6412,411.6552,Sag
0.61067,1,-0.038535,0.60976,373.2896,Sag
0.76048,1.2353,0.014965,0.76071,578.9044,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64122,1,-0.022849,0.64113,411.5743,Sag
0.82817,1.4979,0.031662,0.82798,686.5511,Swell
0.86713,1.6384,0.040601,0.86662,752.6747,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60926,1,-0.039479,0.60828,371.568,Sag
0.80079,1.395,0.02512,0.8008,641.9094,Swell
0.82048,1.4694,0.02985,0.82035,673.866,Swell
0.77369,1.2889,0.018374,0.77386,599.1987,Swell
0.60334,1,-0.043902,0.60204,364.3823,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78983,1.3527,0.022426,0.7899,624.4496,Swell
0.60484,1,-0.042693,0.60364,366.2014,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.79024,1.3543,0.022529,0.79032,625.1069,Swell
0.62,1,-0.032972,0.61943,384.7789,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61407,1,-0.036387,0.61329,377.4547,Sag
0.85484,1.5948,0.037823,0.85443,731.4885,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84468,1.5582,0.035498,0.84436,714.198,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.79697,1.3803,0.024187,0.797,635.7996,Swell
0.76475,1.2528,0.016077,0.76497,585.4319,Swell
0.62735,1,-0.029168,0.62698,393.9573,Sag
0.80861,1.4248,0.027015,0.80857,654.5116,Swell
0.81314,1.4419,0.028101,0.81306,661.8579,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61374,1,-0.036588,0.61295,377.0508,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63539,1,-0.025391,0.6352,404.1302,Sag
0.81229,1.4387,0.027897,0.81221,660.4679,Swell
0.6036,1,-0.043685,0.60232,364.7009,Sag
0.75855,1.2274,0.014459,0.75879,575.9664,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63838,1,-0.024073,0.63824,407.9306,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.82242,1.4766,0.030309,0.82227,677.0531,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61656,1,-0.034907,0.61588,380.5223,Sag
0.62616,1,-0.029758,0.62576,392.4627,Sag
0.88283,1.6934,0.044098,0.88217,780.1644,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61115,1,-0.038221,0.61026,373.8782,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63177,1,-0.027051,0.6315,399.5276,Sag
0.63203,1,-0.026927,0.63177,399.8643,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60666,1,-0.041316,0.60556,368.4081,Sag
0.8641,1.6277,0.039919,0.86361,747.4207,Swell
0.85846,1.6077,0.038643,0.85802,737.6877,Swell
0.62436,1,-0.030668,0.62391,390.2097,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.7841,1.3302,0.021001,0.78421,615.4315,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80347,1.4052,0.025771,0.80346,646.2085,Swell
0.62027,1,-0.032822,0.61971,385.1202,Sag
0.86234,1.6215,0.039521,0.86186,744.3728,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.8294,1.5024,0.031951,0.8292,688.5929,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.83518,1.5236,0.0333,0.83493,698.2244,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.82034,1.4689,0.029817,0.82021,673.6361,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61714,1,-0.034568,0.61648,381.2474,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61878,1,-0.033641,0.61818,383.2761,Sag
0.81803,1.4602,0.029268,0.81791,669.8414,Swell
0.61575,1,-0.035377,0.61504,379.5309,Sag
0.87998,1.6835,0.043468,0.87935,775.1396,Swell
0.64279,1,-0.022188,0.64273,413.5886,Sag
0.64937,1,-0.019503,0.6494,422.1018,Sag
0.77845,1.3079,0.019581,0.7786,606.5942,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.6027,1,-0.044433,0.60136,363.6161,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60911,1,-0.039582,0.60813,371.3846,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60568,1,-0.042049,0.60452,367.2156,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78381,1.3291,0.020928,0.78392,614.9754,Swell
0.81059,1.4323,0.027491,0.81053,657.7175,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.82338,1.4802,0.030536,0.82323,678.6362,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60529,1,-0.042345,0.60411,366.7461,Sag
0.75255,1.2025,0.012876,0.75281,566.8906,Swell
0.61935,1,-0.033326,0.61876,383.9793,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63793,1,-0.024268,0.63779,407.3609,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62615,1,-0.029761,0.62575,392.455,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.85029,1.5784,0.036784,0.84992,723.7119,Swell
0.83955,1.5396,0.034314,0.83927,705.5471,Swell
0.63513,1,-0.02551,0.63494,403.7955,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.8532,1.5889,0.037448,0.8528,728.6738,Swell
0.64687,1,-0.020506,0.64687,418.86,Sag
0.75581,1.2161,0.013741,0.75607,571.8238,Swell
0.8412,1.5456,0.034696,0.84091,708.3264,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63239,1,-0.02676,0.63214,400.3216,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.6121,1,-0.037611,0.61125,375.0389,Sag
0.63583,1,-0.025198,0.63564,404.678,Sag
0.62491,1,-0.030386,0.62448,390.8998,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60349,1,-0.043776,0.6022,364.5659,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63092,1,-0.02745,0.63063,398.4537,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.81212,1.438,0.027856,0.81205,660.1947,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.77172,1.281,0.01787,0.7719,596.1464,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60502,1,-0.042555,0.60382,366.4172,Sag
0.80724,1.4196,0.026683,0.8072,652.2828,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.84045,1.5429,0.034523,0.84016,707.0659,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.88297,1.694,0.044131,0.88231,780.4204,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75979,1.2325,0.014786,0.76003,577.8623,Swell
0.79544,1.3744,0.023811,0.79548,633.3553,Swell
0.79768,1.3831,0.02436,0.79771,636.9298,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78608,1.338,0.021495,0.78618,618.5421,Swell
0.62249,1,-0.031636,0.622,387.8798,Sag
0.84568,1.5618,0.035728,0.84535,715.8953,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.84927,1.5748,0.036552,0.84891,721.9887,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.76384,1.2491,0.01584,0.76405,584.0307,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.88246,1.6922,0.044017,0.8818,779.5137,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.80707,1.4189,0.026642,0.80703,652.0112,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62204,1,-0.031875,0.62153,387.3152,Sag
0.64847,1,-0.019861,0.64849,420.9355,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61083,1,-0.038431,0.60992,373.4832,Sag
0.88256,1.6925,0.044039,0.8819,779.69,Swell
0.80155,1.3979,0.025304,0.80155,643.1187,Swell
0.8784,1.678,0.043117,0.87778,772.3631,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.78214,1.3225,0.020509,0.78226,612.3548,Swell
0.60385,1,-0.043485,0.60258,364.9978,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.83911,1.538,0.034212,0.83883,704.8111,Swell
0.8307,1.5072,0.032254,0.83049,690.7479,Swell
0.61446,1,-0.036148,0.6137,377.9375,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.6168,1,-0.034766,0.61613,380.8239,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75841,1.2268,0.014424,0.75865,575.7635,Swell
0.78485,1.3332,0.021188,0.78496,616.6038,Swell
0.81339,1.4428,0.028162,0.81331,662.2713,Swell
0.62452,1,-0.030583,0.62408,390.4178,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80452,1.4092,0.026025,0.8045,647.8953,Swell
0.8098,1.4293,0.0273,0.80974,656.4281,Swell
0.78636,1.3391,0.021564,0.78645,618.9748,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.79188,1.3606,0.022934,0.79194,627.7016,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.60715,1,-0.040964,0.60606,368.9944,Sag
0.60936,1,-0.039413,0.60839,371.6873,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.63672,1,-0.024801,0.63655,405.817,Sag
0.86884,1.6445,0.040984,0.86831,755.6426,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62704,1,-0.029317,0.62667,393.5776,Sag
0.64533,1,-0.021136,0.6453,416.862,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.86357,1.6258,0.039798,0.86308,746.4914,Swell
0.7662,1.2587,0.016451,0.7664,587.6431,Swell
0.63019,1,-0.027794,0.62989,397.5353,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63013,1,-0.027824,0.62983,397.4559,Sag
0.62483,1,-0.030427,0.6244,390.7997,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64293,1,-0.022129,0.64287,413.7694,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.61546,1,-0.035549,0.61474,379.1716,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.86567,1.6332,0.04027,0.86516,750.1254,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75738,1.2226,0.014154,0.75763,574.2039,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.79462,1.3712,0.023608,0.79466,632.0451,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.77577,1.2972,0.018902,0.77593,602.4249,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.62239,1,-0.031689,0.62189,387.7546,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.86503,1.631,0.040128,0.86453,749.0323,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.86959,1.6471,0.041152,0.86905,756.9492,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.84913,1.5743,0.036519,0.84877,721.7454,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.63434,1,-0.025868,0.63413,402.7882,Sag
0.77926,1.3111,0.019784,0.77939,607.8479,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.82943,1.5025,0.031958,0.82923,688.6408,Swell
0.60905,1,-0.039619,0.60807,371.3183,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.64673,1,-0.020562,0.64673,418.6818,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61126,1,-0.038149,0.61037,374.013,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60708,1,-0.041013,0.60599,368.9111,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62769,1,-0.028999,0.62733,394.3885,Sag
0.61311,1,-0.036975,0.6123,376.2806,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.77535,1.2956,0.018796,0.77551,601.7734,Swell
0.86167,1.6191,0.039369,0.8612,743.2096,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.80338,1.4049,0.025749,0.80337,646.0606,Swell
0.62696,1,-0.029356,0.62659,393.4764,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.76605,1.2581,0.016412,0.76625,587.4128,Swell
0.70675,1,1.0433e-18,0.70711,500,Normal
0.64285,1,-0.022161,0.64279,413.6729,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60937,1,-0.039401,0.6084,371.7087,Sag
0.6148,1,-0.035943,0.61406,378.3576,Sag
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.60757,1,-0.040659,0.60651,369.5095,Sag
0.85178,1.5838,0.037125,0.8514,726.2551,Swell
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.75129,0.9,-5.073e-18,0.75166,565,Harmonic
0.70675,1,1.0433e-18,0.70711,500,Normal
0.62652,1,-0.029578,0.62613,392.9145,Sag
0.70675,1,1.0433e-18,0.70711,500,Normal
0.61075,1,-0.038484,0.60984,373.3856,Sag
0.80821,1.4233,0.026918,0.80817,653.86,Swell
0.61315,1,-0.03695,0.61234,376.3286,Sag
0.60297,1,-0.044213,0.60164,363.9304,Sag
